Gid,SE_T013_002
1400000US36047990100,0
1400000US53011041005,58.01
1400000US53011041007,84.1
1400000US22071005400,74.73
1400000US17031530200,0
1400000US06037402200,48.19
1400000US53011041008,86.74
1400000US53011041009,86.14
1400000US16027020300,82.56
1400000US26163501200,1.52
1400000US45019004606,82.53
1400000US45019004607,92.97
1400000US32005002200,97.01
1400000US72135510200,67.63
1400000US37009970700,95.69
1400000US48113001001,88.95
1400000US28035000800,77.71
1400000US45019004608,92.22
1400000US39145002800,94.79
1400000US18167010500,98.15
1400000US12086013800,98.05
1400000US08031000800,51.8
1400000US53011041003,92.26
1400000US26091061600,79.42
1400000US06071000904,54.2
1400000US06071000903,41.77
1400000US31033955000,96.37
1400000US06071000901,55.8
1400000US15003011400,53.11
1400000US42095010800,89.89
1400000US24009860401,85.29
1400000US24009860402,80.66
1400000US31119961000,88.01
1400000US24031702500,41.48
1400000US13261950100,56.84
1400000US42069110201,99.65
1400000US36047021400,52.35
1400000US36081103201,21.95
1400000US06085503118,25.91
1400000US36081103202,65.94
1400000US06085503116,41.15
1400000US06085503117,24.86
1400000US06085503115,55.95
1400000US06085503112,34.67
1400000US06085503113,37.41
1400000US06085503110,22.41
1400000US06085503111,30.53
1400000US06023010400,86.14
1400000US39027964900,96.6
1400000US09003460301,88.85
1400000US09003460302,92.07
1400000US40013796600,81.62
1400000US26099255500,91.58
1400000US55097960500,95.26
1400000US45027960500,19.54
1400000US41003000900,87.39
1400000US24043010600,96.69
1400000US36043010400,92.91
1400000US04013420710,88.13
1400000US17043846509,51.81
1400000US25025000701,65.92
1400000US25025000703,61.85
1400000US25025000704,54.14
1400000US49035113307,40.74
1400000US32007950200,85.21
1400000US36103123402,78.81
1400000US26147658100,98.69
1400000US49035113308,46.07
1400000US36103123401,86.85
1400000US17043846504,84.15
1400000US17043846507,53.8
1400000US48453002317,66.4
1400000US06085504421,18.33
1400000US55073001800,98.55
1400000US42101026600,0.37
1400000US15009990000,0
1400000US34031143200,96.88
1400000US48453002315,81.28
1400000US55103970300,98.79
1400000US27037060739,60.15
1400000US36059414502,69.25
1400000US36071011601,94.6
1400000US27003050820,86.73
1400000US27003050821,76.35
1400000US05031000601,63.51
1400000US05031000602,49.2
1400000US06037540700,33.39
1400000US06037119202,39.4
1400000US18089042802,91.46
1400000US18089042801,80.46
1400000US06037119201,75.75
1400000US12011090503,96.06
1400000US26161410800,56.09
1400000US37109071102,95.15
1400000US12057002800,82.38
1400000US37109071101,95.06
1400000US06081604000,63.77
1400000US36065025500,94.07
1400000US18089040401,91.03
1400000US18089040403,85.6
1400000US18089040402,78.37
1400000US48141000207,84.54
1400000US26099245300,87.77
1400000US48141000205,86.95
1400000US48141000204,83.73
1400000US22089062900,90.02
1400000US36037951000,77.03
1400000US26163585900,64.41
1400000US18089010900,2.0
1400000US48141000208,86.36
1400000US48239950100,92.35
1400000US28013950300,64.91
1400000US37079950101,57.24
1400000US19017004100,94.55
1400000US19113002600,86.49
1400000US06065048100,71.32
1400000US29133950300,90.94
1400000US26093730102,98.25
1400000US18015959600,94.42
1400000US26093730101,99.06
1400000US49043964202,99.75
1400000US49043964203,68.62
1400000US21015070308,88.21
1400000US21015070309,90.43
1400000US06081611200,84.32
1400000US21015070307,93.08
1400000US21015070305,92.71
1400000US08005007104,67.58
1400000US17137951500,97.98
1400000US21015070301,84.23
1400000US45041000300,19.1
1400000US48061011100,95.73
1400000US04013082016,62.22
1400000US04013082017,51.32
1400000US04013082010,63.83
1400000US24005440300,52.16
1400000US04013082012,59.53
1400000US01097007000,92.47
1400000US04013082018,64.44
1400000US04013082019,75.66
1400000US40101000600,61.05
1400000US08069001607,88.7
1400000US06001405901,14.19
1400000US06001405902,16.34
1400000US12105011910,95.56
1400000US08069001603,86.93
1400000US06037240402,31.09
1400000US06037240401,27.17
1400000US13301970400,32.63
1400000US37025041701,93.66
1400000US37025041702,93.56
1400000US33011002800,95.58
1400000US34031124500,74.46
1400000US42011000600,72.48
1400000US08069001608,87.04
1400000US28049002400,0.34
1400000US22063040202,94.1
1400000US22063040201,95.97
1400000US27061480400,94.95
1400000US12095014200,61.47
1400000US47155081101,92.7
1400000US47155081102,99.26
1400000US17043844902,95.11
1400000US18019050603,83.15
1400000US18019050605,87.58
1400000US18019050604,82.59
1400000US18019050606,81.63
1400000US04025000402,94.74
1400000US21025920200,98.2
1400000US04025000401,94.55
1400000US19113000600,91.57
1400000US18135951900,98.44
1400000US17033880300,94.1
1400000US36081133900,62.63
1400000US18173030100,99.78
1400000US25017352500,70.07
1400000US04013815300,81.19
1400000US48201252000,65.98
1400000US12095016511,75.21
1400000US12095016510,65.5
1400000US26049002400,68.23
1400000US34025808600,86.93
1400000US35049980000,52.94
1400000US08031000502,76.76
1400000US47047060300,47.64
1400000US51059432300,68.18
1400000US08077001501,94.46
1400000US37067002702,41.69
1400000US06037206300,29.35
1400000US08077001502,97.03
1400000US40037020602,78.51
1400000US37183053108,86.34
1400000US05093010200,37.53
1400000US36029008500,91.07
1400000US48201221300,89.16
1400000US22057021000,84.95
1400000US06053014105,69.56
1400000US06053014104,72.09
1400000US18097351700,36.43
1400000US06053014102,56.57
1400000US37183053106,56.12
1400000US37183053107,72.77
1400000US25005653204,88.21
1400000US34007611000,73.36
1400000US12103025018,69.93
1400000US04013217800,87.53
1400000US40031001600,34.98
1400000US40145030405,72.81
1400000US40145030402,83.65
1400000US40145030403,67.15
1400000US36047054800,92.94
1400000US37071032301,80.99
1400000US05087960200,93.18
1400000US37071032302,81.29
1400000US18003002900,28.41
1400000US26025003200,93.72
1400000US19083480200,92.97
1400000US29189221301,97.04
1400000US13089021416,74.84
1400000US06013990000,0
1400000US06007002000,90.57
1400000US13089021415,69.11
1400000US13089021412,86.01
1400000US10005051305,95.27
1400000US10005051306,95.0
1400000US13089021411,84.46
1400000US06001441800,41.4
1400000US27009021101,95.55
1400000US72145990000,0
1400000US27141030200,96.27
1400000US06065041410,70.36
1400000US06065041411,78.13
