Gid,SE_T030_002
1400000US36047990100,0
1400000US53011041005,5.19
1400000US53011041007,5.8
1400000US22071005400,0
1400000US17031530200,5.51
1400000US06037402200,11.96
1400000US53011041008,0
1400000US53011041009,2.82
1400000US16027020300,7.71
1400000US26163501200,0
1400000US45019004606,0
1400000US45019004607,0
1400000US32005002200,9.78
1400000US72135510200,5.0
1400000US37009970700,0
1400000US48113001001,0
1400000US28035000800,0
1400000US45019004608,0
1400000US39145002800,1.15
1400000US18167010500,22.9
1400000US12086013800,13.27
1400000US08031000800,18.46
1400000US53011041003,10.07
1400000US26091061600,7.45
1400000US06071000904,0
1400000US06071000903,0
1400000US31033955000,8.11
1400000US06071000901,7.72
1400000US15003011400,4.83
1400000US42095010800,0
1400000US24009860401,8.55
1400000US24009860402,0
1400000US31119961000,4.15
1400000US24031702500,0
1400000US13261950100,4.35
1400000US42069110201,0
1400000US36047021400,0
1400000US36081103201,0
1400000US06085503118,0
1400000US36081103202,3.77
1400000US06085503116,0
1400000US06085503117,0
1400000US06085503115,0
1400000US06085503112,0
1400000US06085503113,0
1400000US06085503110,5.68
1400000US06085503111,0
1400000US06023010400,0
1400000US39027964900,6.92
1400000US09003460301,0
1400000US09003460302,0
1400000US40013796600,0
1400000US26099255500,9.52
1400000US55097960500,0
1400000US45027960500,6.5
1400000US41003000900,0
1400000US24043010600,0
1400000US36043010400,21.26
1400000US04013420710,26.09
1400000US17043846509,23.61
1400000US25025000701,0
1400000US25025000703,0
1400000US25025000704,0
1400000US49035113307,7.17
1400000US32007950200,7.69
1400000US36103123402,3.45
1400000US26147658100,2.63
1400000US49035113308,9.8
1400000US36103123401,0
1400000US17043846504,0
1400000US17043846507,0
1400000US48453002317,0
1400000US06085504421,0
1400000US55073001800,2.21
1400000US42101026600,6.86
1400000US15009990000,0
1400000US34031143200,0
1400000US48453002315,0
1400000US55103970300,13.04
1400000US27037060739,0
1400000US36059414502,3.93
1400000US36071011601,23.74
1400000US27003050820,0
1400000US27003050821,4.19
1400000US05031000601,0
1400000US05031000602,1.13
1400000US06037540700,13.62
1400000US06037119202,4.59
1400000US18089042802,3.59
1400000US18089042801,0
1400000US06037119201,0
1400000US12011090503,0
1400000US26161410800,15.94
1400000US37109071102,0
1400000US12057002800,50.67
1400000US37109071101,4.77
1400000US06081604000,0
1400000US36065025500,0
1400000US18089040401,11.36
1400000US18089040403,0
1400000US18089040402,0
1400000US48141000207,4.74
1400000US26099245300,22.34
1400000US48141000205,17.47
1400000US48141000204,0
1400000US22089062900,27.78
1400000US36037951000,15.54
1400000US26163585900,0
1400000US18089010900,4.55
1400000US48141000208,0
1400000US48239950100,12.75
1400000US28013950300,0
1400000US37079950101,6.42
1400000US19017004100,3.13
1400000US19113002600,20.78
1400000US06065048100,1.2
1400000US29133950300,0
1400000US26093730102,1.57
1400000US18015959600,0
1400000US26093730101,0
1400000US49043964202,0
1400000US49043964203,0
1400000US21015070308,0
1400000US21015070309,0
1400000US06081611200,0
1400000US21015070307,0
1400000US21015070305,0
1400000US08005007104,0.84
1400000US17137951500,9.3
1400000US21015070301,22.32
1400000US45041000300,0
1400000US48061011100,1.02
1400000US04013082016,0
1400000US04013082017,9.63
1400000US04013082010,12.2
1400000US24005440300,0
1400000US04013082012,3.6
1400000US01097007000,7.08
1400000US04013082018,20.35
1400000US04013082019,0
1400000US40101000600,0
1400000US08069001607,0
1400000US06001405901,0
1400000US06001405902,3.81
1400000US12105011910,0
1400000US08069001603,12.61
1400000US06037240402,18.02
1400000US06037240401,0
1400000US13301970400,8.93
1400000US37025041701,0
1400000US37025041702,0
1400000US33011002800,1.55
1400000US34031124500,0
1400000US42011000600,0.81
1400000US08069001608,2.8
1400000US28049002400,13.36
1400000US22063040202,8.09
1400000US22063040201,10.29
1400000US27061480400,2.25
1400000US12095014200,0
1400000US47155081101,0
1400000US47155081102,0
1400000US17043844902,0
1400000US18019050603,20.0
1400000US18019050605,0
1400000US18019050604,0
1400000US18019050606,0
1400000US04025000402,0
1400000US21025920200,0
1400000US04025000401,3.97
1400000US19113000600,0
1400000US18135951900,0.87
1400000US17033880300,13.85
1400000US36081133900,0
1400000US18173030100,0
1400000US25017352500,0
1400000US04013815300,0
1400000US48201252000,0
1400000US12095016511,0
1400000US12095016510,1.35
1400000US26049002400,0
1400000US34025808600,0
1400000US35049980000,0
1400000US08031000502,11.14
1400000US47047060300,0
1400000US51059432300,0
1400000US08077001501,13.52
1400000US37067002702,23.96
1400000US06037206300,66.67
1400000US08077001502,10.65
1400000US40037020602,0
1400000US37183053108,0
1400000US05093010200,8.82
1400000US36029008500,3.03
1400000US48201221300,6.78
1400000US22057021000,0
1400000US06053014105,0
1400000US06053014104,0
1400000US18097351700,0
1400000US06053014102,5.3
1400000US37183053106,19.56
1400000US37183053107,5.43
1400000US25005653204,8.16
1400000US34007611000,3.86
1400000US12103025018,24.48
1400000US04013217800,0
1400000US40031001600,5.48
1400000US40145030405,3.81
1400000US40145030402,7.08
1400000US40145030403,0
1400000US36047054800,0
1400000US37071032301,0
1400000US05087960200,3.85
1400000US37071032302,0
1400000US18003002900,2.48
1400000US26025003200,0
1400000US19083480200,3.16
1400000US29189221301,0.43
1400000US13089021416,21.67
1400000US06013990000,0
1400000US06007002000,0.68
1400000US13089021415,0
1400000US13089021412,0
1400000US10005051305,0
1400000US10005051306,0
1400000US13089021411,0
1400000US06001441800,1.91
1400000US27009021101,0
1400000US72145990000,0
1400000US27141030200,0.63
1400000US06065041410,0
1400000US06065041411,0
1400000US06065041412,7.59
1400000US05081030200,0
1400000US36061026500,0
1400000US17075950800,1.01
1400000US06065042214,0
1400000US02090001700,0
1400000US06065042213,0
1400000US06059063301,0
1400000US37051003305,5.22
1400000US06059063302,1.53
1400000US36059412100,0.25
1400000US24031700819,0
1400000US24031700818,4.9
1400000US22051024700,0
1400000US24031700815,0
1400000US12057002000,25.45
1400000US24031700817,0
1400000US24031700816,0
1400000US24031700811,0
1400000US24031700810,0
1400000US24031700813,8.98
1400000US24031700812,0
1400000US49005000900,0
1400000US28051950300,4.6
1400000US27173970100,0
1400000US45083022005,0
1400000US45083022004,1.34
1400000US42129802500,6.31
1400000US45083022006,10.76
1400000US31037964600,0
1400000US23011018000,0
1400000US36005021301,9.84
1400000US17163503903,0
1400000US06037228600,6.2
1400000US17163503906,0
1400000US28117950100,11.49
1400000US17163503904,0
1400000US17163503905,0
1400000US34007609204,0
1400000US34007609205,0
1400000US34007609202,0
1400000US34007609203,0
1400000US06001420200,0
1400000US34007609201,5.49
1400000US48029191503,0
1400000US48029191506,0
1400000US26049013401,0
1400000US26029000400,0
1400000US48029191505,0
1400000US09003494600,0
1400000US36069052100,0
1400000US13123080200,7.69
1400000US37067004015,9.09
1400000US37067004014,3.79
1400000US34013021400,0
1400000US37067004011,0
1400000US37067004010,0
1400000US37067004013,5.7
1400000US31131966800,6.21
1400000US06099003100,0
1400000US48273020400,0
1400000US09003496600,9.2
1400000US01097001400,12.82
1400000US09003473800,0
1400000US26065006302,6.13
1400000US06097153104,0
1400000US42003472400,0
1400000US06065040607,11.98
1400000US36005004600,21.05
1400000US51153901601,0
1400000US51153901602,0
1400000US17187870300,4.76
1400000US26163510700,0
1400000US04027001200,10.19
1400000US26135970300,25.4
1400000US04027000100,7.14
1400000US39001770200,2.35
1400000US06037191302,0
1400000US06037191301,5.04
1400000US42003522000,7.69
1400000US42051263000,0
1400000US48201511002,0
1400000US36047050000,0
1400000US12086011009,0
1400000US06037192300,16.0
1400000US36077590900,0
1400000US25023524101,4.69
1400000US48201250401,4.97
1400000US28019950100,0
1400000US36119005902,0
1400000US36059517000,0.68
1400000US22077951900,40.52
1400000US45089970900,10.34
1400000US12081000704,0
1400000US06095250502,0
1400000US06095250501,0
1400000US12086011005,26.71
1400000US12081000703,5.84
1400000US36047045000,0
1400000US39035108301,0
1400000US42069110202,25.33
1400000US22071000300,10.53
1400000US51103030300,2.53
1400000US47001020800,0
1400000US17031670100,14.29
1400000US17091012400,0
1400000US55025012001,2.43
1400000US36001013706,0
1400000US36001013707,0
1400000US39061021702,0
1400000US36001013705,0
1400000US36001013703,27.64
1400000US47167040200,13.91
1400000US53033031601,4.55
1400000US53053073114,9.95
1400000US53033031603,0
1400000US17031800200,0
1400000US53033031605,3.79
1400000US06037237202,6.35
1400000US06037237201,18.88
1400000US12057013100,0
1400000US53053073119,0
1400000US53053073118,0
1400000US08013060900,21.25
1400000US04013522903,10.12
1400000US08059012049,2.97
1400000US04013522901,4.89
1400000US42133020310,0
1400000US04013522904,5.99
1400000US50021964200,8.08
1400000US08059012041,0
1400000US08059012042,13.98
1400000US08059012043,9.62
1400000US08059012044,0
1400000US08059012045,0
1400000US08059012046,9.38
1400000US08059012047,18.26
1400000US13063040202,0
1400000US17031660800,0
1400000US17115001600,0
1400000US42077005301,0
1400000US12103028700,0
1400000US13063040204,18.46
1400000US42049000900,0
1400000US55101000903,0
1400000US55101000901,0
1400000US08105976800,9.3
1400000US55101000904,0
1400000US42045401200,0
1400000US35001003724,0
1400000US01101002900,12.84
1400000US35001003726,0
1400000US39093024000,0
1400000US08035013911,5.03
1400000US35001003722,14.5
1400000US35001003723,2.16
1400000US06083001101,0
1400000US08035013910,0
1400000US35001003728,39.52
1400000US06037543802,0
1400000US06037543801,0
1400000US27053026706,0
1400000US22087030800,0
1400000US32029970200,0
1400000US06041121100,0
1400000US13305970600,16.76
1400000US46011958803,0
1400000US46011958802,0.36
1400000US06037920016,0
1400000US06019005406,6.7
1400000US06019005407,0
1400000US51800075405,0
1400000US06019005405,13.14
1400000US51800075403,0
1400000US06019005403,1.44
1400000US51800075401,14.52
1400000US05143010501,0
1400000US06019005408,0
1400000US06019005409,0
1400000US29095015400,1.39
1400000US42003428100,0
1400000US17031840800,4.23
1400000US08101001000,9.01
1400000US42101012100,9.28
1400000US09001042800,4.42
1400000US41027950300,3.53
1400000US51730811000,7.52
1400000US20209041900,10.77
1400000US27137013100,0
1400000US53063011102,0
1400000US53063011101,0
1400000US17179021604,0
1400000US26027001900,9.34
1400000US21185030200,0
1400000US39031961400,0
1400000US55079004300,0
1400000US29071800100,2.81
1400000US13075960300,14.01
1400000US18081610202,0
1400000US15003981200,0
1400000US42115032400,0
1400000US36103158309,2.12
