Gid,SE_T025_004
1400000US36047990100,0
1400000US53011041005,46.85
1400000US53011041007,41.21
1400000US22071005400,22.47
1400000US17031530200,31.43
1400000US06037402200,31.5
1400000US53011041008,33.77
1400000US53011041009,40.16
1400000US16027020300,36.63
1400000US26163501200,32.63
1400000US45019004606,21.57
1400000US45019004607,25.32
1400000US32005002200,40.49
1400000US72135510200,22.05
1400000US37009970700,33.76
1400000US48113001001,16.63
1400000US28035000800,33.43
1400000US45019004608,26.11
1400000US39145002800,29.19
1400000US18167010500,34.53
1400000US12086013800,29.93
1400000US08031000800,21.21
1400000US53011041003,35.63
1400000US26091061600,30.27
1400000US06071000904,31.52
1400000US06071000903,32.37
1400000US31033955000,43.13
1400000US06071000901,36.47
1400000US15003011400,52.76
1400000US42095010800,21.29
1400000US24009860401,34.33
1400000US24009860402,35.71
1400000US31119961000,35.79
1400000US24031702500,20.44
1400000US13261950100,27.7
1400000US42069110201,21.74
1400000US36047021400,14.03
1400000US36081103201,19.98
1400000US06085503118,20.31
1400000US36081103202,19.7
1400000US06085503116,27.59
1400000US06085503117,22.99
1400000US06085503115,27.05
1400000US06085503112,29.36
1400000US06085503113,16.73
1400000US06085503110,17.26
1400000US06085503111,28.39
1400000US06023010400,41.3
1400000US39027964900,26.4
1400000US09003460301,24.55
1400000US09003460302,23.65
1400000US40013796600,33.53
1400000US26099255500,36.13
1400000US55097960500,30.11
1400000US45027960500,26.98
1400000US41003000900,13.03
1400000US24043010600,19.99
1400000US36043010400,36.18
1400000US04013420710,30.79
1400000US17043846509,27.96
1400000US25025000701,10.33
1400000US25025000703,12.06
1400000US25025000704,17.42
1400000US49035113307,24.85
1400000US32007950200,42.52
1400000US36103123402,29.23
1400000US26147658100,35.32
1400000US49035113308,24.88
1400000US36103123401,29.38
1400000US17043846504,20.55
1400000US17043846507,25.23
1400000US48453002317,27.18
1400000US06085504421,29.77
1400000US55073001800,29.56
1400000US42101026600,26.89
1400000US15009990000,0
1400000US34031143200,18.98
1400000US48453002315,17.45
1400000US55103970300,36.68
1400000US27037060739,34.3
1400000US36059414502,30.08
1400000US36071011601,28.38
1400000US27003050820,34.24
1400000US27003050821,29.87
1400000US05031000601,27.37
1400000US05031000602,23.4
1400000US06037540700,22.59
1400000US06037119202,26.12
1400000US18089042802,31.49
1400000US18089042801,28.94
1400000US06037119201,22.33
1400000US12011090503,16.98
1400000US26161410800,38.33
1400000US37109071102,31.73
1400000US12057002800,28.76
1400000US37109071101,35.67
