Gid,SE_T050_002
1400000US36047990100,0
1400000US53011041005,10.54
1400000US53011041007,12.52
1400000US22071005400,17.9
1400000US17031530200,9.56
1400000US06037402200,11.06
1400000US53011041008,20.15
1400000US53011041009,15.37
1400000US16027020300,5.78
1400000US26163501200,13.59
1400000US45019004606,21.57
1400000US45019004607,19.02
1400000US32005002200,22.94
1400000US72135510200,21.4
1400000US37009970700,9.92
1400000US48113001001,34.45
1400000US28035000800,7.56
1400000US45019004608,27.77
1400000US39145002800,6.14
1400000US18167010500,3.24
1400000US12086013800,6.15
1400000US08031000800,0
1400000US53011041003,12.84
1400000US26091061600,5.09
1400000US06071000904,6.27
1400000US06071000903,9.04
1400000US31033955000,19.16
1400000US06071000901,12.23
1400000US15003011400,10.51
1400000US42095010800,13.96
1400000US24009860401,21.41
1400000US24009860402,17.42
1400000US31119961000,7.2
1400000US24031702500,28.22
1400000US13261950100,13.6
1400000US42069110201,14.46
1400000US36047021400,5.77
1400000US36081103201,5.88
1400000US06085503118,9.8
1400000US36081103202,11.03
1400000US06085503116,13.98
1400000US06085503117,3.94
1400000US06085503115,21.72
1400000US06085503112,11.61
1400000US06085503113,13.72
1400000US06085503110,4.58
1400000US06085503111,10.91
1400000US06023010400,11.58
1400000US39027964900,5.29
1400000US09003460301,19.46
1400000US09003460302,16.12
1400000US40013796600,13.32
1400000US26099255500,11.04
1400000US55097960500,15.63
1400000US45027960500,6.85
1400000US41003000900,14.52
1400000US24043010600,12.09
1400000US36043010400,11.14
1400000US04013420710,10.64
1400000US17043846509,14.68
1400000US25025000701,17.61
1400000US25025000703,15.07
1400000US25025000704,21.16
1400000US49035113307,5.57
1400000US32007950200,7.73
1400000US36103123402,6.39
1400000US26147658100,12.35
1400000US49035113308,9.38
1400000US36103123401,7.92
1400000US17043846504,20.1
1400000US17043846507,29.85
1400000US48453002317,8.04
1400000US06085504421,19.62
1400000US55073001800,16.04
1400000US42101026600,7.6
1400000US15009990000,0
1400000US34031143200,25.5
1400000US48453002315,11.36
1400000US55103970300,15.34
1400000US27037060739,14.65
1400000US36059414502,10.62
1400000US36071011601,11.24
1400000US27003050820,17.59
1400000US27003050821,23.52
1400000US05031000601,5.53
1400000US05031000602,3.04
1400000US06037540700,8.76
1400000US06037119202,3.0
1400000US18089042802,11.53
1400000US18089042801,15.25
1400000US06037119201,4.19
1400000US12011090503,21.57
1400000US26161410800,18.9
1400000US37109071102,21.18
1400000US12057002800,18.39
1400000US37109071101,14.64
1400000US06081604000,18.13
1400000US36065025500,16.6
1400000US18089040401,21.98
1400000US18089040403,20.3
1400000US18089040402,26.74
1400000US48141000207,7.52
1400000US26099245300,18.04
1400000US48141000205,8.18
1400000US48141000204,12.98
1400000US22089062900,10.19
1400000US36037951000,6.21
1400000US26163585900,7.08
1400000US18089010900,2.94
1400000US48141000208,4.58
1400000US48239950100,11.42
1400000US28013950300,11.94
1400000US37079950101,10.2
1400000US19017004100,18.52
1400000US19113002600,5.81
1400000US06065048100,20.1
1400000US29133950300,14.89
1400000US26093730102,22.59
1400000US18015959600,10.91
1400000US26093730101,22.67
1400000US49043964202,20.53
1400000US49043964203,0
1400000US21015070308,21.06
1400000US21015070309,17.38
1400000US06081611200,18.02
1400000US21015070307,20.72
1400000US21015070305,13.19
1400000US08005007104,20.74
1400000US17137951500,20.54
1400000US21015070301,7.33
1400000US45041000300,8.11
1400000US48061011100,5.3
1400000US04013082016,9.9
1400000US04013082017,9.84
1400000US04013082010,3.2
1400000US24005440300,17.16
1400000US04013082012,7.36
1400000US01097007000,19.16
1400000US04013082018,10.63
1400000US04013082019,20.83
1400000US40101000600,14.91
1400000US08069001607,22.81
1400000US06001405901,0.6
1400000US06001405902,4.2
1400000US12105011910,5.37
1400000US08069001603,11.68
1400000US06037240402,7.89
1400000US06037240401,3.44
1400000US13301970400,3.07
1400000US37025041701,8.4
1400000US37025041702,6.76
1400000US33011002800,13.01
1400000US34031124500,11.5
1400000US42011000600,9.77
1400000US08069001608,17.26
1400000US28049002400,10.56
1400000US22063040202,18.15
1400000US22063040201,10.85
1400000US27061480400,12.45
1400000US12095014200,6.87
1400000US47155081101,17.23
1400000US47155081102,14.52
1400000US17043844902,29.36
1400000US18019050603,13.41
1400000US18019050605,15.01
1400000US18019050604,9.86
1400000US18019050606,17.5
1400000US04025000402,8.93
1400000US21025920200,6.19
1400000US04025000401,13.04
1400000US19113000600,9.42
1400000US18135951900,9.85
1400000US17033880300,12.8
1400000US36081133900,25.65
1400000US18173030100,8.19
1400000US25017352500,23.34
1400000US04013815300,29.41
1400000US48201252000,26.44
1400000US12095016511,11.22
1400000US12095016510,4.29
1400000US26049002400,2.1
1400000US34025808600,19.74
1400000US35049980000,0
1400000US08031000502,26.36
1400000US47047060300,11.31
1400000US51059432300,28.31
1400000US08077001501,13.01
1400000US37067002702,7.19
1400000US06037206300,6.16
1400000US08077001502,21.68
1400000US40037020602,11.27
1400000US37183053108,17.23
1400000US05093010200,7.38
1400000US36029008500,13.3
1400000US48201221300,3.12
1400000US22057021000,7.91
1400000US06053014105,12.42
1400000US06053014104,4.17
1400000US18097351700,16.04
1400000US06053014102,9.88
1400000US37183053106,18.02
1400000US37183053107,13.36
1400000US25005653204,14.11
1400000US34007611000,6.43
1400000US12103025018,4.87
1400000US04013217800,14.9
1400000US40031001600,16.01
1400000US40145030405,15.46
1400000US40145030402,16.38
1400000US40145030403,10.05
1400000US36047054800,18.31
1400000US37071032301,14.57
1400000US05087960200,8.5
1400000US37071032302,11.76
1400000US18003002900,4.93
1400000US26025003200,13.97
1400000US19083480200,5.93
1400000US29189221301,17.44
1400000US13089021416,29.38
1400000US06013990000,0
1400000US06007002000,16.25
1400000US13089021415,29.64
1400000US13089021412,33.01
1400000US10005051305,12.32
1400000US10005051306,21.62
1400000US13089021411,27.85
1400000US06001441800,15.25
1400000US27009021101,10.35
1400000US72145990000,0
1400000US27141030200,13.14
1400000US06065041410,5.21
1400000US06065041411,8.66
1400000US06065041412,12.57
1400000US05081030200,10.21
1400000US36061026500,14.37
1400000US17075950800,14.68
1400000US06065042214,9.94
1400000US02090001700,16.91
1400000US06065042213,9.1
1400000US06059063301,28.77
1400000US37051003305,10.24
1400000US06059063302,31.54
1400000US36059412100,14.96
1400000US24031700819,18.8
1400000US24031700818,14.7
1400000US22051024700,12.56
1400000US24031700815,30.61
1400000US12057002000,7.59
1400000US24031700817,33.66
1400000US24031700816,12.33
1400000US24031700811,11.49
1400000US24031700810,20.86
1400000US24031700813,16.81
1400000US24031700812,18.39
1400000US49005000900,9.86
1400000US28051950300,5.91
1400000US27173970100,16.69
1400000US45083022005,18.22
1400000US45083022004,6.33
1400000US42129802500,10.87
1400000US45083022006,11.36
1400000US31037964600,14.55
1400000US23011018000,13.25
1400000US36005021301,4.08
1400000US17163503903,23.98
1400000US06037228600,1.52
1400000US17163503906,17.69
1400000US28117950100,7.47
1400000US17163503904,15.3
1400000US17163503905,18.19
1400000US34007609204,2.69
1400000US34007609205,15.77
1400000US34007609202,16.61
1400000US34007609203,21.6
1400000US06001420200,17.82
1400000US34007609201,12.3
1400000US48029191503,21.17
1400000US48029191506,29.5
1400000US26049013401,15.09
1400000US26029000400,8.74
1400000US48029191505,30.87
1400000US09003494600,19.43
1400000US36069052100,15.92
1400000US13123080200,17.89
1400000US37067004015,14.87
1400000US37067004014,25.62
1400000US34013021400,23.45
1400000US37067004011,23.97
1400000US37067004010,16.76
1400000US37067004013,19.33
1400000US31131966800,20.09
1400000US06099003100,11.99
1400000US48273020400,8.86
1400000US09003496600,20.36
1400000US01097001400,0.74
1400000US09003473800,8.02
1400000US26065006302,11.01
1400000US06097153104,4.72
1400000US42003472400,17.32
1400000US06065040607,15.41
1400000US36005004600,5.04
1400000US51153901601,13.8
1400000US51153901602,11.01
1400000US17187870300,15.93
1400000US26163510700,7.76
1400000US04027001200,21.63
1400000US26135970300,8.92
1400000US04027000100,9.41
1400000US39001770200,11.86
1400000US06037191302,10.41
1400000US06037191301,11.57
1400000US42003522000,5.6
1400000US42051263000,3.08
1400000US48201511002,25.93
1400000US36047050000,19.19
1400000US12086011009,13.28
1400000US06037192300,25.24
1400000US36077590900,13.63
1400000US25023524101,14.45
1400000US48201250401,20.94
1400000US28019950100,6.61
1400000US36119005902,18.62
1400000US36059517000,26.42
1400000US22077951900,8.24
1400000US45089970900,7.73
1400000US12081000704,7.0
1400000US06095250502,12.65
1400000US06095250501,11.54
1400000US12086011005,9.49
1400000US12081000703,7.04
1400000US36047045000,15.06
1400000US39035108301,6.27
1400000US42069110202,13.49
1400000US22071000300,11.62
1400000US51103030300,9.04
1400000US47001020800,8.24
1400000US17031670100,1.75
1400000US17091012400,6.65
1400000US55025012001,15.03
1400000US36001013706,16.59
1400000US36001013707,21.56
1400000US39061021702,5.89
1400000US36001013705,16.29
1400000US36001013703,16.69
1400000US47167040200,7.97
1400000US53033031601,12.78
1400000US53053073114,12.74
1400000US53033031603,21.68
1400000US17031800200,32.9
1400000US53033031605,17.21
1400000US06037237202,4.16
1400000US06037237201,6.62
1400000US12057013100,17.61
1400000US53053073119,13.58
1400000US53053073118,10.66
1400000US08013060900,16.19
1400000US04013522903,7.91
1400000US08059012049,23.02
1400000US04013522901,16.68
1400000US42133020310,20.44
1400000US04013522904,9.68
1400000US50021964200,8.96
1400000US08059012041,16.71
1400000US08059012042,17.92
1400000US08059012043,23.88
1400000US08059012044,21.83
1400000US08059012045,23.93
1400000US08059012046,18.98
1400000US08059012047,13.94
1400000US13063040202,7.87
1400000US17031660800,4.29
1400000US17115001600,8.97
1400000US42077005301,12.51
1400000US12103028700,11.3
1400000US13063040204,8.04
1400000US42049000900,5.39
1400000US55101000903,18.66
1400000US55101000901,11.64
1400000US08105976800,8.44
1400000US55101000904,17.35
1400000US42045401200,22.43
1400000US35001003724,16.06
1400000US01101002900,17.04
1400000US35001003726,20.32
1400000US39093024000,9.38
1400000US08035013911,30.99
1400000US35001003722,18.53
1400000US35001003723,17.56
1400000US06083001101,7.59
1400000US08035013910,24.06
1400000US35001003728,18.37
1400000US06037543802,12.1
1400000US06037543801,9.25
1400000US27053026706,18.51
1400000US22087030800,4.59
1400000US32029970200,11.76
1400000US06041121100,26.93
1400000US13305970600,8.28
1400000US46011958803,22.28
1400000US46011958802,8.94
1400000US06037920016,24.38
1400000US06019005406,7.69
1400000US06019005407,15.78
1400000US51800075405,19.33
1400000US06019005405,10.82
1400000US51800075403,19.96
1400000US06019005403,4.56
1400000US51800075401,13.96
1400000US05143010501,25.83
1400000US06019005408,0.6
1400000US06019005409,7.21
1400000US29095015400,7.5
1400000US42003428100,12.46
1400000US17031840800,4.46
1400000US08101001000,7.67
1400000US42101012100,8.0
1400000US09001042800,25.29
1400000US41027950300,12.66
1400000US51730811000,10.73
1400000US20209041900,7.6
1400000US27137013100,10.4
1400000US53063011102,6.12
1400000US53063011101,10.78
1400000US17179021604,13.9
1400000US26027001900,8.21
1400000US21185030200,13.34
1400000US39031961400,6.71
1400000US55079004300,8.39
1400000US29071800100,16.35
1400000US13075960300,6.64
1400000US18081610202,13.36
1400000US15003981200,0
1400000US42115032400,12.69
1400000US36103158309,9.45
1400000US36103158308,9.76
1400000US26111290100,4.28
1400000US22051027812,9.11
1400000US22051027811,10.54
1400000US22051027810,10.78
1400000US37021002701,15.71
1400000US16085970100,17.07
1400000US37021002702,15.27
1400000US36103158306,19.72
1400000US24510010300,37.18
1400000US33011016201,14.23
1400000US33011016202,17.57
1400000US31179978700,13.71
1400000US55011960400,13.37
1400000US09003430201,19.83
1400000US09003430202,21.6
1400000US09003430203,22.53
1400000US17089854001,13.36
1400000US06013389200,17.65
1400000US08123000900,13.05
1400000US27145010200,13.92
1400000US42013100400,6.18
1400000US26163545300,4.11
1400000US53009001000,10.4
1400000US29185480100,11.47
1400000US06059052411,13.43
1400000US49049000205,15.82
1400000US13179010600,3.71
1400000US48439105507,30.6
1400000US06013302009,17.03
1400000US33009961400,8.79
1400000US25025081400,15.01
1400000US06075017000,35.12
1400000US49035104800,9.19
1400000US27101900200,17.27
1400000US24005491500,17.28
1400000US39095003400,16.67
1400000US06073013908,10.23
1400000US06073013909,3.77
1400000US06075047801,23.5
1400000US42125763700,8.02
1400000US40143007520,26.25
1400000US40143007523,18.57
1400000US40143007522,13.13
1400000US36081046500,6.12
1400000US06073013903,9.42
1400000US06073013905,9.95
1400000US06073013906,11.83
1400000US06073013907,10.04
1400000US06073017039,23.72
1400000US06037403305,29.62
1400000US06037403304,24.09
1400000US06037403303,19.23
1400000US09009142700,5.95
1400000US40109104300,1.49
1400000US23019007200,8.39
1400000US06073017030,22.18
1400000US06073017031,21.97
1400000US06073017032,28.58
1400000US06073017033,22.43
1400000US06073017034,25.21
1400000US06073017035,21.06
1400000US06073017036,18.61
1400000US06073017037,27.22
1400000US48439114007,12.83
1400000US08041000302,16.45
1400000US08041000301,11.6
1400000US13097080402,22.95
1400000US48439114003,17.48
1400000US24003751600,24.93
1400000US29043020101,13.03
1400000US37069060100,8.97
1400000US42091201704,15.84
1400000US48439114008,14.87
1400000US06017031900,25.0
1400000US27161790500,10.8
1400000US15007040204,10.13
1400000US15007040205,11.48
1400000US06059074602,3.38
1400000US13121010205,25.08
1400000US34029722800,8.38
1400000US36039081102,15.15
1400000US42003435000,14.63
1400000US12095014703,14.44
1400000US30063000902,18.02
1400000US18003011608,18.8
1400000US30063000901,18.95
1400000US06037120105,10.68
1400000US06037120104,6.5
1400000US06037120107,5.53
1400000US06037120106,6.37
1400000US06037120103,2.87
1400000US32003002000,21.7
1400000US06037574500,16.6
1400000US02130000400,15.78
1400000US39055311400,20.87
1400000US06037120108,7.04
1400000US12111382109,13.28
1400000US12111382108,15.87
1400000US06107002204,2.61
1400000US29001950500,16.92
1400000US23017965700,6.9
1400000US19187000100,19.24
1400000US06107002203,2.09
1400000US06107002202,5.24
1400000US19061001102,12.58
1400000US42091206102,25.74
1400000US19061001101,16.12
1400000US42091206104,28.18
1400000US42091206105,28.38
1400000US42091206106,18.43
1400000US25013800202,5.63
1400000US24005401000,16.47
1400000US04019004618,15.02
1400000US04019004619,20.87
1400000US16057005500,10.38
1400000US26017280500,9.75
1400000US21117061200,14.41
1400000US04019004613,11.23
1400000US04019004610,11.85
1400000US26099223900,23.32
1400000US04019004616,13.61
1400000US04019004617,14.03
1400000US04019004614,17.99
1400000US04019004615,20.69
1400000US24033803523,24.61
1400000US24033803522,17.81
1400000US24033803521,23.61
1400000US24033803520,20.96
1400000US24033803527,17.3
1400000US24033803526,18.86
1400000US24033803525,13.56
1400000US24033803524,17.47
1400000US39079957300,5.5
1400000US39099811300,7.56
1400000US18141012100,11.55
1400000US42079211701,14.52
1400000US42079211702,16.31
1400000US22057990000,0
1400000US51760010900,5.16
1400000US36103110300,27.61
1400000US39113100201,9.45
1400000US41025960100,7.73
1400000US39113100203,12.44
1400000US39113100202,12.82
1400000US26149041300,10.97
1400000US09003400300,20.68
1400000US06037460800,38.24
1400000US36067014900,19.65
1400000US02170001004,16.76
1400000US19169000800,6.64
1400000US12086016900,13.94
1400000US34033020900,11.82
1400000US36085014606,17.99
1400000US02170001001,15.29
1400000US13135050308,41.33
1400000US02170001003,10.44
1400000US13135050306,5.86
1400000US26103002800,15.36
1400000US13135050304,8.52
1400000US09013530100,8.87
1400000US21045950100,20.86
1400000US42021011700,5.7
1400000US36081049500,7.13
1400000US20061000800,7.14
1400000US42101013900,14.06
1400000US36061004800,27.79
1400000US26049013111,16.16
1400000US53061040100,19.34
1400000US17089850800,8.67
1400000US53073000902,12.52
1400000US17031836200,10.37
1400000US39155921200,7.82
1400000US42011001900,1.04
1400000US51097950500,11.21
1400000US20209040900,1.81
1400000US17179020400,9.69
1400000US42101011500,17.74
1400000US26163585800,13.84
1400000US26049001200,1.9
1400000US48163950200,7.56
1400000US36067002400,5.78
1400000US01073011706,6.7
1400000US22121020401,10.14
1400000US22121020402,12.36
1400000US72061040900,4.88
1400000US51770003100,13.59
1400000US18011810400,10.6
1400000US48201340301,26.45
1400000US48201340302,27.09
1400000US39023002404,12.83
1400000US01073010302,9.68
1400000US48141003801,8.02
1400000US36081055100,7.48
1400000US01073010301,9.69
1400000US48141003804,5.63
1400000US12009071600,10.2
1400000US36061012600,38.62
1400000US36061023700,13.78
1400000US45039960200,9.12
1400000US26057001000,12.43
1400000US36059414501,19.53
1400000US05113950300,8.61
1400000US01125011200,6.41
1400000US24005492500,7.49
1400000US24510240400,33.18
1400000US39095009800,10.53
1400000US39077915400,8.87
1400000US19079960300,6.64
1400000US06001405301,17.3
1400000US37071031301,8.47
1400000US37071031302,9.45
1400000US55003940000,10.34
1400000US46102940900,12.44
1400000US18127050702,13.09
1400000US18127050703,12.92
1400000US47021070103,13.32
1400000US47021070102,10.17
1400000US47021070104,10.01
1400000US13059030200,6.93
1400000US40133583300,7.73
1400000US12085000502,31.28
1400000US32003003102,5.35
