Gid,SE_T025_008
1400000US06037920016,0.42
1400000US06019005406,1.73
1400000US06019005407,1.12
1400000US51800075405,0.24
1400000US06019005405,1.21
1400000US51800075403,1.14
1400000US06019005403,0.81
1400000US51800075401,0.58
1400000US05143010501,2.75
1400000US06019005408,3.49
1400000US06019005409,0.42
1400000US29095015400,0
1400000US42003428100,1.24
1400000US17031840800,0
1400000US08101001000,0
1400000US42101012100,0.84
1400000US09001042800,0.94
1400000US41027950300,0.89
1400000US51730811000,1.9
1400000US20209041900,0.34
1400000US27137013100,1.56
1400000US53063011102,0.76
1400000US53063011101,0.3
1400000US17179021604,1.96
1400000US26027001900,0.73
1400000US21185030200,0.35
1400000US39031961400,0
1400000US55079004300,1.06
1400000US29071800100,2.11
1400000US13075960300,1.33
1400000US18081610202,0
1400000US15003981200,0
1400000US42115032400,1.46
1400000US36103158309,1.97
1400000US36103158308,0
1400000US26111290100,0.76
1400000US22051027812,0
1400000US22051027811,0
1400000US22051027810,0.31
1400000US37021002701,2.16
1400000US16085970100,0.7
1400000US37021002702,5.23
1400000US36103158306,0.36
1400000US24510010300,4.24
1400000US33011016201,0
1400000US33011016202,2.0
1400000US31179978700,2.63
1400000US55011960400,0.38
1400000US09003430201,0.83
1400000US09003430202,1.18
1400000US09003430203,1.72
1400000US17089854001,1.64
1400000US06013389200,7.51
1400000US08123000900,1.96
1400000US27145010200,0.91
1400000US42013100400,0.49
1400000US26163545300,0
1400000US53009001000,0.41
1400000US29185480100,0.47
1400000US06059052411,1.37
1400000US49049000205,1.96
1400000US13179010600,0
1400000US48439105507,7.86
1400000US06013302009,0.46
1400000US33009961400,2.75
1400000US25025081400,3.39
1400000US06075017000,8.83
1400000US49035104800,3.05
1400000US27101900200,0.35
1400000US24005491500,1.12
1400000US39095003400,0
1400000US06073013908,0
1400000US06073013909,1.46
1400000US06075047801,0.79
1400000US42125763700,0
1400000US40143007520,1.85
1400000US40143007523,0.48
1400000US40143007522,0.37
1400000US36081046500,0
1400000US06073013903,0.65
1400000US06073013905,1.77
1400000US06073013906,0.24
1400000US06073013907,0.54
1400000US06073017039,2.53
1400000US06037403305,1.15
1400000US06037403304,0.96
1400000US06037403303,0.85
1400000US09009142700,1.9
1400000US40109104300,0
1400000US23019007200,4.1
1400000US06073017030,6.48
1400000US06073017031,1.25
1400000US06073017032,6.38
1400000US06073017033,1.97
1400000US06073017034,2.21
1400000US06073017035,2.79
1400000US06073017036,3.41
1400000US06073017037,3.04
1400000US48439114007,0.26
1400000US08041000302,1.28
1400000US08041000301,1.02
1400000US13097080402,1.17
1400000US48439114003,0.25
1400000US24003751600,2.99
1400000US29043020101,0.27
1400000US37069060100,0
1400000US42091201704,1.66
1400000US48439114008,0.51
1400000US06017031900,4.76
1400000US27161790500,0.74
1400000US15007040204,0.84
1400000US15007040205,0.37
1400000US06059074602,0
1400000US13121010205,4.23
1400000US34029722800,1.45
1400000US36039081102,1.27
1400000US42003435000,0.74
1400000US12095014703,1.12
1400000US30063000902,4.07
1400000US18003011608,1.79
1400000US30063000901,0.94
1400000US06037120105,0
1400000US06037120104,0
1400000US06037120107,0.2
1400000US06037120106,0
1400000US06037120103,0
1400000US32003002000,2.28
1400000US06037574500,2.37
1400000US02130000400,1.25
1400000US39055311400,0.34
1400000US06037120108,0
1400000US12111382109,1.05
1400000US12111382108,0
1400000US06107002204,0
1400000US29001950500,7.37
1400000US23017965700,0
1400000US19187000100,0.46
1400000US06107002203,0
1400000US06107002202,0
1400000US19061001102,1.51
1400000US42091206102,2.78
1400000US19061001101,1.55
1400000US42091206104,5.05
1400000US42091206105,1.21
1400000US42091206106,0
1400000US25013800202,0
1400000US24005401000,5.8
1400000US04019004618,1.85
1400000US04019004619,4.97
1400000US16057005500,2.98
1400000US26017280500,1.2
1400000US21117061200,0
1400000US04019004613,0
1400000US04019004610,3.62
1400000US26099223900,0.23
1400000US04019004616,4.21
1400000US04019004617,1.56
1400000US04019004614,1.88
1400000US04019004615,3.56
1400000US24033803523,0.37
1400000US24033803522,2.75
1400000US24033803521,5.02
1400000US24033803520,2.02
1400000US24033803527,1.06
1400000US24033803526,0.95
1400000US24033803525,0
1400000US24033803524,0.76
1400000US39079957300,0
1400000US39099811300,0
1400000US18141012100,0.12
1400000US42079211701,0.07
1400000US42079211702,2.19
1400000US22057990000,0
1400000US51760010900,0.57
1400000US36103110300,3.68
1400000US39113100201,0.29
1400000US41025960100,1.1
1400000US39113100203,1.22
1400000US39113100202,0.5
1400000US26149041300,0
1400000US09003400300,0.66
1400000US06037460800,7.07
1400000US36067014900,3.72
1400000US02170001004,0.77
1400000US19169000800,0
1400000US12086016900,2.02
1400000US34033020900,1.52
1400000US36085014606,0.08
1400000US02170001001,0.89
1400000US13135050308,2.52
1400000US02170001003,0.36
1400000US13135050306,1.27
1400000US26103002800,1.79
1400000US13135050304,0
1400000US09013530100,1.17
1400000US21045950100,0
1400000US42021011700,0.56
1400000US36081049500,0
1400000US20061000800,1.16
1400000US42101013900,0.3
1400000US36061004800,2.12
1400000US26049013111,0.7
1400000US53061040100,0.54
1400000US17089850800,1.34
1400000US53073000902,3.4
1400000US17031836200,16.32
1400000US39155921200,0
1400000US42011001900,1.15
1400000US51097950500,0.61
1400000US20209040900,0
1400000US17179020400,0
1400000US42101011500,1.16
1400000US26163585800,0.21
1400000US26049001200,0
1400000US48163950200,0
1400000US36067002400,0.7
1400000US01073011706,0
1400000US22121020401,0.42
1400000US22121020402,1.02
1400000US72061040900,0
1400000US51770003100,1.19
1400000US18011810400,0
1400000US48201340301,7.78
1400000US48201340302,5.17
1400000US39023002404,0.72
1400000US01073010302,0
1400000US48141003801,0
1400000US36081055100,0
1400000US01073010301,0
1400000US48141003804,0
1400000US12009071600,1.3
1400000US36061012600,7.22
1400000US36061023700,1.72
1400000US45039960200,0.54
1400000US26057001000,0.37
1400000US36059414501,1.78
1400000US05113950300,0.59
1400000US01125011200,6.27
1400000US24005492500,0
1400000US24510240400,2.99
1400000US39095009800,0.36
1400000US39077915400,0
1400000US19079960300,0
1400000US06001405301,3.08
1400000US37071031301,0.94
1400000US37071031302,0.19
1400000US55003940000,0
1400000US46102940900,0
1400000US18127050702,0.78
1400000US18127050703,5.59
1400000US47021070103,0
1400000US47021070102,0
1400000US47021070104,0.95
1400000US13059030200,0.7
1400000US40133583300,0.27
1400000US12085000502,3.66
1400000US32003003102,0
1400000US45079011415,1.81
1400000US12085000501,1.13
1400000US45079011413,4.01
1400000US45079011412,0.98
1400000US45079011411,4.16
1400000US32003003104,0.89
1400000US50015953000,1.52
1400000US72017990000,0
1400000US45079011419,0.75
1400000US17089853100,0.2
1400000US06037226410,0
1400000US45019003300,0
1400000US27035951400,0.16
1400000US27123036900,1.21
1400000US48113003901,0
1400000US19091970100,0.58
1400000US48113003902,0
1400000US18003001700,0
1400000US09003473700,0.98
1400000US72081958000,0
1400000US40143009402,0
1400000US34013020500,3.68
1400000US37147001600,0.45
1400000US48205950200,0.82
1400000US23025965700,0.36
1400000US36101962800,2.16
1400000US53033007402,2.39
1400000US04013612900,2.11
1400000US17101880700,0
1400000US24033804600,0.52
1400000US36093032300,2.28
1400000US36055008500,1.22
1400000US17031400500,0.97
1400000US26121004200,0.25
1400000US34017003000,1.11
1400000US04013814700,1.17
1400000US08059012030,5.04
1400000US48121021800,4.7
1400000US37119006109,0.29
1400000US37119006108,0.4
1400000US36005026300,1.49
1400000US37119006103,0.81
1400000US34009020101,2.03
1400000US34009020102,0.45
1400000US37119006107,0.76
1400000US37119006106,0.52
1400000US37119006105,0.32
1400000US37119006104,0.26
1400000US48257051100,0
1400000US24031705000,10.93
1400000US48201230900,0.37
1400000US42101021400,1.37
1400000US42007605600,0.12
1400000US26139022103,4.46
1400000US32023960300,0.81
1400000US26139022105,1.91
1400000US42109070100,0.09
1400000US26139022107,0
1400000US26139022106,2.81
1400000US26139022108,3.74
1400000US32003005335,0.57
1400000US40143005100,3.39
1400000US08005085200,0.68
1400000US51013103602,3.5
1400000US31055007436,0.32
1400000US31055007435,0
1400000US31055007434,0.36
1400000US31055007433,0
1400000US31055007432,0.19
1400000US31055007431,2.34
1400000US26075000200,0
1400000US39149972300,0.26
1400000US06059062645,4.67
1400000US31055007439,2.0
1400000US31055007438,0.65
1400000US33015003602,1.65
1400000US33015003601,1.89
1400000US19103001400,7.46
1400000US72031050242,0.61
1400000US20099950500,0.5
1400000US51107611006,2.33
1400000US55105000100,0.5
1400000US27053104000,6.83
1400000US40109106303,1.36
1400000US20209044104,1.16
1400000US25015821100,1.0
1400000US20209044101,0.68
1400000US06037122410,0
1400000US17031819801,1.22
1400000US20209044102,0.41
1400000US17031071400,2.7
1400000US17031640100,0.38
1400000US06037502901,0
1400000US18179040500,0.53
1400000US39003011500,0
1400000US06019000300,0
1400000US25009260600,1.74
1400000US16083001500,0
1400000US55009000600,0
1400000US08059012034,5.27
1400000US36077591500,0.85
1400000US26099262400,0.23
1400000US21227011100,0
1400000US36047035000,0.88
1400000US12011020103,0
1400000US12011020101,0.37
1400000US12011020104,1.06
1400000US26115830900,0
1400000US51069050400,0
1400000US54041967600,0.81
1400000US06073003603,0
1400000US47165021205,1.09
1400000US42033330600,0.28
1400000US25027739400,5.64
1400000US47165021203,0.64
1400000US47139950300,0.27
1400000US48201420300,7.63
1400000US39035195900,4.59
1400000US15003006701,0.85
1400000US39087051100,0.29
1400000US15003006702,0.63
1400000US17019001400,8.23
1400000US37129011903,1.65
1400000US41051000401,3.12
1400000US41051000402,0.72
1400000US17031310200,1.92
1400000US22071012700,3.29
1400000US48123970300,0
1400000US25023508200,0.75
1400000US22083970200,1.64
1400000US06073006600,0
1400000US25001010208,1.76
1400000US34013012000,0.12
1400000US25001010206,2.46
1400000US06037104201,0
1400000US13089022302,7.29
1400000US13089022301,8.72
1400000US17031830500,0
1400000US35061970200,0.62
1400000US24033807000,3.91
1400000US37079950102,0.5
1400000US36005036700,0.58
1400000US42125711000,0
1400000US06037139001,1.75
1400000US53033001000,6.19
1400000US04013616100,1.09
1400000US48451001102,0.81
1400000US36005039700,0
1400000US16001000400,0.77
1400000US08031011902,0.5
1400000US08031011903,1.17
1400000US25017385201,1.51
1400000US04023966402,0.45
1400000US48439104602,0.15
1400000US48439104603,0
1400000US48439104604,0
1400000US36055002900,2.52
1400000US42125762000,0.26
1400000US08101002600,0
1400000US39017014100,0
1400000US48011950100,0.59
1400000US06089012200,0.86
1400000US04013218000,0.49
1400000US01001020200,0.41
1400000US06037239320,0.32
1400000US12107950100,0.24
1400000US10003013400,2.44
1400000US06001432300,0.59
1400000US36081012601,1.17
1400000US36081012602,0
1400000US53033024500,5.51
1400000US18141002400,0
1400000US25009251600,0
1400000US39139001300,0.32
1400000US26125190800,3.62
1400000US51121020300,18.39
1400000US17063000500,0.78
1400000US26139024500,4.48
1400000US45051040105,2.96
1400000US45051040104,0.34
1400000US17075950900,0.12
1400000US45051040101,1.21
1400000US45051040103,0.35
1400000US45051040102,0
1400000US23005011100,2.09
1400000US06037554301,0.35
1400000US06037554302,0
1400000US15003980800,0
1400000US48181000800,0.82
1400000US51760030200,0.44
1400000US40061279300,0
1400000US18035001700,0
1400000US04027000501,0.43
1400000US12086009705,1.07
1400000US12086009706,0.37
1400000US04027000502,0.22
1400000US17143001800,0.63
1400000US12086009703,3.34
1400000US34041031301,0.87
1400000US34041031302,0.26
1400000US20147475200,0.54
1400000US31101000100,3.44
1400000US20095961200,0.58
1400000US42093050400,1.29
1400000US25005645101,0.99
1400000US17019005401,5.36
1400000US15001022000,1.29
1400000US25005645102,1.61
1400000US72099420302,0
1400000US45013000800,3.2
1400000US21111007100,0.54
1400000US17113001700,0.33
1400000US02020001601,1.42
1400000US26021010100,0.37
1400000US01121011000,0
1400000US06065040806,0.8
1400000US51195930700,0.2
1400000US10003011800,6.86
1400000US18105000202,15.96
1400000US18105000201,8.17
1400000US06065040808,0.51
1400000US06065040809,0.49
1400000US53041971800,0.24
1400000US47085130400,0
1400000US09007570300,0.93
1400000US39049007048,2.25
1400000US06065042408,0.56
1400000US06065042409,0.31
1400000US06065042406,0.33
1400000US39049007044,2.09
1400000US06065042404,0
1400000US06065042405,0
1400000US06065042402,0.87
1400000US06065042403,2.26
1400000US39049007043,1.45
1400000US06065042401,0.52
1400000US41045940000,0
1400000US39113050401,0.4
1400000US28011950400,0.5
1400000US06037404302,0
1400000US17031804308,0.44
1400000US06037404301,0.41
1400000US21041950300,1.64
1400000US42103950601,2.0
1400000US17031804309,0
1400000US48135002000,0
1400000US34031175703,0.73
1400000US26163557700,1.82
1400000US06115040700,0.44
